frame,time_s,left_h_m,left_h_raw_m,left_conf,right_h_m,right_h_raw_m,right_conf
2000,33.3333,1.9924,1.9918,0.747,2.0023,2.0028,0.599
2001,33.35,1.993,1.9918,0.747,2.0019,2.0028,0.599
2002,33.3667,1.9938,1.9932,0.738,2.0015,2.001,0.612
2003,33.3833,1.9946,1.9932,0.738,2.0011,2.001,0.61
2004,33.4,1.9957,1.9964,0.722,2.0006,1.9998,0.607
2005,33.4167,1.9968,1.9964,0.721,2.0002,1.9998,0.606
2006,33.4333,1.9981,1.9987,0.705,1.9998,1.9994,0.596
2007,33.45,1.9992,1.9987,0.704,1.9996,1.9995,0.596
2008,33.4667,2.0006,2.0014,0.69,1.9994,1.9994,0.579
2009,33.4833,2.0017,2.0015,0.69,1.9993,1.9994,0.579
2010,33.5,2.0027,2.0033,0.696,1.9993,1.9989,0.586
2011,33.5167,2.0035,2.0033,0.696,1.9993,1.9989,0.586
2012,33.5333,2.0048,2.0058,0.687,1.9993,1.9993,0.595
2013,33.55,2.0059,2.0058,0.687,1.9993,1.9993,0.595
2014,33.5667,2.006,2.0059,0.685,1.9993,1.9996,0.592
2015,33.5833,2.0059,2.0059,0.684,1.9993,1.9996,0.592
2016,33.6,2.0054,2.0108,0.691,1.9992,1.9995,0.584
2017,33.6167,2.0047,2.0107,0.691,1.999,1.9995,0.584
2018,33.6333,2.004,2.0024,0.709,1.9988,1.9988,0.574
2019,33.65,2.0032,2.0025,0.709,1.9984,1.9988,0.574
2020,33.6667,2.0021,1.9992,0.736,1.9981,1.9981,0.565
2021,33.6833,2.0004,1.9992,0.736,1.9977,1.9981,0.564
2022,33.7,1.9985,1.999,0.742,1.9972,1.9967,0.571
2023,33.7167,1.9975,1.999,0.741,1.9968,1.9967,0.57
2024,33.7333,1.9963,1.9958,0.747,1.9962,1.9961,0.585
2025,33.75,1.9955,1.9958,0.747,1.9958,1.9961,0.585
2026,33.7667,1.9947,1.9934,0.759,1.9951,1.9952,0.592
2027,33.7833,1.9938,1.9934,0.759,1.9945,1.9952,0.592
2028,33.8,1.9929,1.9921,0.768,1.994,1.9938,0.598
2029,33.8167,1.9924,1.9921,0.768,1.9936,1.9938,0.598
2030,33.8333,1.9917,1.9914,0.765,1.993,1.992,0.6
2031,33.85,1.9912,1.9914,0.765,1.9925,1.992,0.6
2032,33.8667,1.9908,1.9911,0.749,1.9921,1.992,0.61
2033,33.8833,1.9906,1.991,0.749,1.9918,1.992,0.611
2034,33.9,1.9908,1.989,0.735,1.9916,1.9909,0.62
2035,33.9167,1.9911,1.9889,0.736,1.9916,1.9909,0.619
2036,33.9333,1.9917,1.9903,0.723,1.9916,1.9913,0.628
2037,33.95,1.9924,1.9903,0.722,1.9917,1.9913,0.628
2038,33.9667,1.9933,1.9938,0.708,1.9919,1.9917,0.634
2039,33.9833,1.9944,1.9938,0.706,1.9923,1.9917,0.634
2040,34.0,1.9957,1.9974,0.684,1.9928,1.9925,0.628
2041,34.0167,1.9969,1.9974,0.683,1.9933,1.9926,0.628
2042,34.0333,1.9981,1.9986,0.684,1.994,1.9942,0.619
2043,34.05,1.999,1.9987,0.684,1.9946,1.9942,0.62
2044,34.0667,1.9998,2.0012,0.678,1.9955,1.9957,0.625
2045,34.0833,2.0002,2.0012,0.678,1.9964,1.9957,0.625
2046,34.1,2.0007,2.0013,0.685,1.9975,1.9974,0.625
2047,34.1167,2.0011,2.0012,0.684,1.9985,1.9974,0.625
2048,34.1333,2.0038,2.0011,0.674,1.9998,1.9999,0.617
2049,34.15,2.0062,2.0011,0.674,2.0009,1.9999,0.616
2050,34.1667,2.0064,2.0022,0.67,2.0024,2.003,0.622
2051,34.1833,2.0066,2.0023,0.67,2.0037,2.003,0.621
2052,34.2,2.0067,2.0226,0.656,2.0053,2.006,0.627
2053,34.2167,2.0069,2.0225,0.655,2.0066,2.0059,0.626
2054,34.2333,2.0067,2.003,0.679,2.0082,2.009,0.628
2055,34.25,2.0065,2.0031,0.678,2.0095,2.009,0.626
2056,34.2667,2.006,2.0026,0.691,2.011,2.0117,0.612
2057,34.2833,2.0032,2.0025,0.69,2.0122,2.0118,0.611
2058,34.3,2.0003,1.9998,0.7,2.0135,2.0145,0.615
2059,34.3167,1.9996,1.9998,0.7,2.0144,2.0146,0.615
2060,34.3333,1.9986,1.9979,0.705,2.0155,2.0163,0.609
2061,34.35,1.9977,1.998,0.704,2.0164,2.0164,0.608
2062,34.3667,1.9966,1.9964,0.718,2.0173,2.0178,0.609
2063,34.3833,1.9959,1.9963,0.718,2.0179,2.0178,0.609
2064,34.4,1.9951,1.9942,0.734,2.0184,2.0189,0.612
2065,34.4167,1.9946,1.9942,0.733,2.0187,2.019,0.611
2066,34.4333,1.994,1.9929,0.747,2.0189,2.02,0.616
2067,34.45,1.9935,1.9929,0.748,2.0189,2.02,0.616
2068,34.4667,1.993,1.9933,0.736,2.0187,2.0192,0.637
2069,34.4833,1.9928,1.9933,0.735,2.0183,2.0192,0.636
2070,34.5,1.9927,1.9919,0.724,2.018,2.0182,0.638
2071,34.5167,1.9927,1.9919,0.723,2.0175,2.0182,0.638
2072,34.5333,1.9931,1.9924,0.701,2.0169,2.0156,0.65
2073,34.55,1.9935,1.9924,0.701,2.0165,2.0156,0.65
2074,34.5667,1.994,1.9932,0.693,2.016,2.0157,0.661
2075,34.5833,1.9946,1.9931,0.693,2.0155,2.0157,0.661
2076,34.6,1.9958,1.9966,0.666,2.0151,2.0153,0.669
2077,34.6167,1.9968,1.9966,0.666,2.015,2.0153,0.669
2078,34.6333,1.998,1.9977,0.659,2.0149,2.0143,0.675
2079,34.65,1.9991,1.9978,0.659,2.0147,2.0143,0.674
2080,34.6667,2.0001,2.0021,0.661,2.0145,2.0145,0.65
2081,34.6833,2.0007,2.0021,0.661,2.0143,2.0145,0.65
2082,34.7,2.0015,2.0031,0.676,2.014,2.0143,0.63
2083,34.7167,2.0021,2.0029,0.676,2.0138,2.0143,0.629
2084,34.7333,2.0028,2.0022,0.699,2.0138,2.0134,0.606
2085,34.75,2.0031,2.0022,0.699,2.0137,2.0134,0.606
2086,34.7667,2.0033,2.0032,0.698,2.0137,2.0127,0.61
2087,34.7833,2.0034,2.0033,0.698,2.0138,2.0127,0.611
2088,34.8,2.0032,2.0045,0.697,2.0138,2.0141,0.612
2089,34.8167,2.0031,2.0045,0.696,2.0138,2.0141,0.611
2090,34.8333,2.0028,2.0039,0.697,2.0138,2.0147,0.6
2091,34.85,2.0023,2.0039,0.697,2.0139,2.0147,0.6
2092,34.8667,2.0014,2.0014,0.695,2.0138,2.0141,0.588
2093,34.8833,2.0003,2.0014,0.695,2.0136,2.0141,0.586
2094,34.9,1.9989,1.9989,0.704,2.0131,2.0131,0.582
2095,34.9167,1.9976,1.999,0.704,2.0126,2.0131,0.58
2096,34.9333,1.9962,1.9948,0.717,2.0119,2.0121,0.579
2097,34.95,1.995,1.9948,0.716,2.0112,2.0121,0.579
2098,34.9667,1.9938,1.992,0.722,2.0102,2.0101,0.564
2099,34.9833,1.9929,1.992,0.722,2.0093,2.0102,0.564
2100,35.0,1.9918,1.9911,0.711,2.008,2.0079,0.562
2101,35.0167,1.9913,1.9911,0.711,2.0068,2.0079,0.561
2102,35.0333,1.991,1.9906,0.704,2.0055,2.0049,0.564
2103,35.05,1.991,1.9906,0.704,2.0045,2.0049,0.564
2104,35.0667,1.9913,1.9895,0.682,2.0031,2.0016,0.564
2105,35.0833,1.9917,1.9895,0.682,2.002,2.0017,0.564
2106,35.1,1.9923,1.9924,0.692,2.0004,2.0006,0.578
2107,35.1167,1.9929,1.9924,0.691,1.9991,2.0006,0.577
2108,35.1333,1.9943,1.9947,0.68,1.9976,1.9977,0.584
2109,35.15,1.9958,1.9947,0.679,1.9964,1.9977,0.584
2110,35.1667,1.9977,1.9962,0.681,1.9949,1.9937,0.598
2111,35.1833,1.9993,1.9963,0.681,1.9936,1.9937,0.598
2112,35.2,2.0011,2.0032,0.677,1.9918,1.9909,0.598
2113,35.2167,2.0025,2.0031,0.677,1.9904,1.9908,0.598
2114,35.2333,2.0042,2.0068,0.666,1.9887,1.9886,0.605
2115,35.25,2.0057,2.0066,0.665,1.9875,1.9886,0.605
2116,35.2667,2.0074,2.008,0.663,1.9862,1.9847,0.607
2117,35.2833,2.0082,2.0079,0.662,1.9851,1.9847,0.607
2118,35.3,2.0091,2.0098,0.669,1.984,1.9827,0.623
2119,35.3167,2.0095,2.0099,0.668,1.9832,1.9827,0.623
2120,35.3333,2.0099,2.011,0.691,1.9823,1.9816,0.621
2121,35.35,2.0103,2.011,0.691,1.9819,1.9816,0.622
2122,35.3667,2.0105,2.0105,0.708,1.9816,1.9809,0.611
2123,35.3833,2.0104,2.0106,0.708,1.9814,1.9809,0.61
2124,35.4,2.0102,2.0107,0.711,1.9814,1.981,0.607
2125,35.4167,2.0098,2.0108,0.711,1.9815,1.9809,0.607
2126,35.4333,2.0089,2.0097,0.7,1.9815,1.9816,0.596
2127,35.45,2.0081,2.0098,0.701,1.9816,1.9816,0.596
2128,35.4667,2.007,2.0074,0.707,1.9817,1.9824,0.583
2129,35.4833,2.0059,2.0074,0.707,1.9818,1.9824,0.583
2130,35.5,2.0045,2.0034,0.712,1.982,1.982,0.579
2131,35.5167,2.0032,2.0033,0.712,1.9822,1.982,0.579
2132,35.5333,2.0016,2.0009,0.713,1.9824,1.9818,0.572
2133,35.55,2.0003,2.0008,0.713,1.9825,1.9818,0.572
2134,35.5667,1.9986,1.9978,0.706,1.9826,1.9828,0.577
2135,35.5833,1.9973,1.9978,0.705,1.9828,1.9828,0.577
2136,35.6,1.9956,1.9958,0.696,1.983,1.9834,0.596
2137,35.6167,1.9942,1.9958,0.696,1.9833,1.9833,0.596
2138,35.6333,1.9926,1.9917,0.694,1.9837,1.9837,0.616
2139,35.65,1.9914,1.9918,0.692,1.9841,1.9837,0.615
2140,35.6667,1.9901,1.9882,0.693,1.9845,1.9842,0.611
2141,35.6833,1.989,1.9883,0.693,1.9849,1.9842,0.612
2142,35.7,1.9877,1.9865,0.688,1.9855,1.9857,0.618
2143,35.7167,1.9868,1.9865,0.688,1.9861,1.9857,0.617
2144,35.7333,1.9861,1.9862,0.704,1.9867,1.987,0.64
2145,35.75,1.9859,1.9863,0.703,1.9873,1.9871,0.639
2146,35.7667,1.9851,1.9837,0.716,1.9878,1.9887,0.64
2147,35.7833,1.9844,1.9836,0.716,1.9881,1.9887,0.64
2148,35.8,1.9852,1.9858,0.724,1.9886,1.9892,0.619
2149,35.8167,1.9861,1.9859,0.722,1.9888,1.9892,0.618
2150,35.8333,1.9873,1.981,0.711,1.9891,1.9889,0.608
2151,35.85,1.9887,1.9809,0.711,1.9891,1.9889,0.607
2152,35.8667,1.9904,1.9938,0.701,1.989,1.9893,0.603
2153,35.8833,1.9919,1.9938,0.701,1.9889,1.9894,0.602
2154,35.9,1.9938,1.9967,0.688,1.9887,1.9893,0.592
2155,35.9167,1.9962,1.9968,0.688,1.9885,1.9892,0.592
2156,35.9333,1.9995,1.999,0.674,1.9883,1.9877,0.581
2157,35.95,2.0015,1.9992,0.674,1.9881,1.9877,0.581
2158,35.9667,2.0034,2.0025,0.667,1.9879,1.9874,0.593
2159,35.9833,2.005,2.0025,0.666,1.9877,1.9874,0.593
2160,36.0,2.0065,2.0115,0.661,1.9875,1.9876,0.607
2161,36.0167,2.0078,2.0115,0.661,1.9875,1.9876,0.606
2162,36.0333,2.0088,2.0111,0.658,1.9876,1.9874,0.619
2163,36.05,2.0095,2.0111,0.658,1.9876,1.9874,0.619
2164,36.0667,2.0095,2.0104,0.644,1.9876,1.9878,0.623
2165,36.0833,2.0086,2.0104,0.644,1.9876,1.9878,0.622
2166,36.1,2.0075,2.0083,0.637,1.9876,1.988,0.605
2167,36.1167,2.0064,2.0082,0.637,1.9875,1.988,0.605
2168,36.1333,2.005,2.0033,0.646,1.9875,1.9874,0.591
2169,36.15,2.0037,2.0032,0.646,1.9875,1.9873,0.589
2170,36.1667,2.002,2.0015,0.662,1.9877,1.987,0.582
2171,36.1833,2.0007,2.0013,0.661,1.9878,1.987,0.581
2172,36.2,1.9992,1.9984,0.675,1.9881,1.9876,0.579
2173,36.2167,1.9983,1.9983,0.675,1.9886,1.9876,0.578
2174,36.2333,1.9975,1.9958,0.694,1.9893,1.9891,0.591
2175,36.25,1.9969,1.9958,0.693,1.99,1.9891,0.589
2176,36.2667,1.9965,1.9951,0.689,1.991,1.9911,0.579
2177,36.2833,1.9964,1.995,0.689,1.9919,1.9911,0.579
2178,36.3,1.9963,1.996,0.686,1.993,1.9937,0.568
2179,36.3167,1.9964,1.9961,0.686,1.9938,1.9938,0.567
2180,36.3333,1.9968,1.9979,0.635,1.9949,1.9959,0.576
2181,36.35,1.9972,1.9979,0.635,1.9957,1.9959,0.576
2182,36.3667,1.9976,1.997,0.661,1.9967,1.9969,0.571
2183,36.3833,1.9979,1.9969,0.661,1.9975,1.9968,0.57
2184,36.4,1.9981,1.9987,0.659,1.9984,1.9984,0.559
2185,36.4167,1.9981,1.9988,0.659,1.999,1.9984,0.558
2186,36.4333,1.9985,1.9989,0.658,1.9998,2.0006,0.553
2187,36.45,1.999,1.9989,0.658,2.0005,2.0006,0.552
2188,36.4667,1.9996,1.9979,0.676,2.0013,2.0017,0.561
2189,36.4833,2.0,1.998,0.676,2.0019,2.0017,0.56
2190,36.5,2.0006,2.0015,0.667,2.0025,2.0031,0.566
2191,36.5167,2.0011,2.0014,0.667,2.0028,2.0031,0.566
2192,36.5333,2.0045,2.0023,0.65,2.0029,2.0041,0.567
2193,36.55,2.008,2.0022,0.65,2.0029,2.0041,0.567
2194,36.5667,2.0105,2.0039,0.647,2.003,2.0034,0.566
2195,36.5833,2.0128,2.0039,0.647,2.0028,2.0034,0.566
2196,36.6,2.016,2.0292,0.643,2.0026,2.0017,0.556
2197,36.6167,2.0192,2.0292,0.643,2.0023,2.0017,0.556
2198,36.6333,2.0236,2.0213,0.639,2.0019,2.002,0.558
2199,36.65,2.0279,2.0211,0.639,2.0015,2.002,0.557
2200,36.6667,2.0323,2.0311,0.638,2.0012,2.0011,0.565
2201,36.6833,2.0339,2.031,0.638,2.0011,2.0011,0.566
2202,36.7,2.0344,2.0418,0.638,2.0011,2.0004,0.583
2203,36.7167,2.0357,2.0419,0.638,2.001,2.0004,0.582
2204,36.7333,2.0327,2.0438,0.639,2.001,2.0007,0.582
2205,36.75,2.0286,2.0438,0.639,2.0011,2.0007,0.581
2206,36.7667,2.0244,2.0333,0.639,2.0013,2.0014,0.588
2207,36.7833,2.019,2.0333,0.64,2.0015,2.0015,0.588
2208,36.8,2.0135,1.9943,0.639,2.0019,2.002,0.6
2209,36.8167,2.0078,1.9943,0.639,2.0022,2.002,0.601
2210,36.8333,2.002,1.9933,0.642,2.0025,2.0024,0.591
2211,36.85,1.9974,1.9933,0.641,2.0028,2.0026,0.59
2212,36.8667,1.9929,1.992,0.659,2.0031,2.0035,0.603
2213,36.8833,1.9928,1.9921,0.659,2.0034,2.0036,0.603
2214,36.9,1.9923,1.9919,0.672,2.0038,2.0038,0.606
2215,36.9167,1.992,1.992,0.672,2.0041,2.0039,0.604
2216,36.9333,1.9926,1.993,0.666,2.0044,2.0046,0.609
2217,36.95,1.9935,1.993,0.665,2.0046,2.0046,0.608
2218,36.9667,1.9946,1.9902,0.658,2.0047,2.0052,0.61
2219,36.9833,1.9957,1.9901,0.658,2.0049,2.0052,0.609
2220,37.0,1.9968,1.9993,0.661,2.005,2.0053,0.606
2221,37.0167,1.9979,1.9994,0.66,2.0051,2.0044,0.606
2222,37.0333,1.9989,2.002,0.665,2.0051,2.0051,0.614
2223,37.05,2.0002,2.002,0.665,2.005,2.0051,0.614
2224,37.0667,2.0013,2.0024,0.676,2.0048,2.0051,0.586
2225,37.0833,2.0013,2.0026,0.676,2.0047,2.0051,0.585
2226,37.1,2.0011,2.002,0.678,2.0046,2.0043,0.561
2227,37.1167,2.0005,2.002,0.678,2.0045,2.0044,0.561
2228,37.1333,1.9998,1.9999,0.659,2.0044,2.004,0.552
2229,37.15,1.9991,1.9998,0.659,2.0043,2.004,0.551
2230,37.1667,1.9984,1.9969,0.646,2.004,2.0043,0.568
2231,37.1833,1.9977,1.9969,0.645,2.0037,2.0044,0.567
2232,37.2,1.997,1.9961,0.662,2.0034,2.004,0.599
2233,37.2167,1.9965,1.996,0.662,2.0031,2.004,0.599
2234,37.2333,1.996,1.996,0.653,2.0028,2.0024,0.61
2235,37.25,1.9958,1.996,0.653,2.0025,2.0024,0.61
2236,37.2667,1.9956,1.9953,0.643,2.0022,2.0011,0.603
2237,37.2833,1.9954,1.9953,0.643,2.002,2.0011,0.602
2238,37.3,1.9952,1.9954,0.63,2.0018,2.0016,0.608
2239,37.3167,1.995,1.9953,0.628,2.0019,2.0017,0.607
2240,37.3333,1.9947,1.9947,0.626,2.002,2.0017,0.607
2241,37.35,1.9944,1.9947,0.625,2.0023,2.0017,0.606
2242,37.3667,1.9942,1.9941,0.634,2.0027,2.0028,0.599
2243,37.3833,1.9939,1.9941,0.634,2.003,2.0027,0.599
2244,37.4,1.9937,1.9932,0.647,2.0035,2.0037,0.599
2245,37.4167,1.9937,1.9932,0.647,2.004,2.0037,0.598
2246,37.4333,1.9936,1.9929,0.644,2.0047,2.0044,0.574
2247,37.45,1.9936,1.9928,0.643,2.0052,2.0044,0.573
2248,37.4667,1.9939,1.994,0.647,2.0061,2.0064,0.535
2249,37.4833,1.9944,1.9941,0.647,2.0069,2.0064,0.534
2250,37.5,1.995,1.9941,0.659,2.008,2.0076,0.544
2251,37.5167,1.9956,1.994,0.66,2.009,2.0077,0.544
2252,37.5333,1.9963,1.9972,0.66,2.0102,2.0109,0.545
2253,37.55,1.9968,1.9971,0.659,2.0112,2.0109,0.544
2254,37.5667,1.9975,1.9985,0.673,2.0123,2.0133,0.523
2255,37.5833,1.9982,1.9985,0.672,2.0133,2.0134,0.523
2256,37.6,1.9988,1.9989,0.677,2.0143,2.0152,0.529
2257,37.6167,1.999,1.9989,0.676,2.015,2.0153,0.527
2258,37.6333,1.9986,2.0004,0.668,2.0157,2.0164,0.531
2259,37.65,1.9981,2.0004,0.667,2.0161,2.0164,0.531
2260,37.6667,1.9974,1.9993,0.665,2.0164,2.017,0.512
2261,37.6833,1.9967,1.9991,0.664,2.0165,2.017,0.51
2262,37.7,1.9961,1.9939,0.672,2.0165,2.0172,0.527
2263,37.7167,1.9954,1.9939,0.672,2.0163,2.0173,0.528
2264,37.7333,1.9947,1.9923,0.675,2.0161,2.0159,0.556
2265,37.75,1.9942,1.9921,0.674,2.0158,2.0158,0.555
2266,37.7667,1.9936,1.9938,0.68,2.0153,2.0152,0.569
2267,37.7833,1.9935,1.9938,0.679,2.0148,2.0152,0.568
2268,37.8,1.9934,1.9943,0.684,2.0143,2.0143,0.567
2269,37.8167,1.9935,1.9946,0.682,2.0139,2.0144,0.567
2270,37.8333,1.9936,1.9935,0.67,2.0132,2.0127,0.564
2271,37.85,1.9935,1.9935,0.67,2.0127,2.0127,0.564
2272,37.8667,1.9935,1.993,0.653,2.0118,2.0121,0.543
2273,37.8833,1.9934,1.9932,0.652,2.011,2.0125,0.542
2274,37.9,1.9932,1.993,0.669,2.0097,2.0101,0.508
2275,37.9167,1.9931,1.993,0.668,2.0086,2.0101,0.506
2276,37.9333,1.9929,1.9933,0.673,2.0072,2.007,0.511
2277,37.95,1.9928,1.9934,0.673,2.0058,2.007,0.511
2278,37.9667,1.9927,1.993,0.684,2.0042,2.003,0.54
2279,37.9833,1.9926,1.993,0.684,2.0027,2.0029,0.539
2280,38.0,1.9925,1.9917,0.679,2.001,2.0001,0.556
2281,38.0167,1.9925,1.9917,0.679,1.9996,2.0001,0.556
2282,38.0333,1.9929,1.9923,0.677,1.998,1.997,0.568
2283,38.05,1.9934,1.9922,0.676,1.9969,1.997,0.569
2284,38.0667,1.9943,1.9925,0.665,1.9957,1.9945,0.584
2285,38.0833,1.9955,1.9925,0.665,1.9947,1.9945,0.584
2286,38.1,1.9971,1.9972,0.666,1.9935,1.9931,0.593
2287,38.1167,1.9986,1.9972,0.666,1.9927,1.9931,0.592
2288,38.1333,2.0004,2.0019,0.661,1.9918,1.9913,0.594
2289,38.15,2.0021,2.0018,0.661,1.9912,1.9913,0.593
2290,38.1667,2.0039,2.0061,0.646,1.9904,1.9898,0.583
2291,38.1833,2.0052,2.0061,0.646,1.9898,1.9897,0.584
2292,38.2,2.0067,2.008,0.655,1.9891,1.9889,0.583
2293,38.2167,2.0078,2.0079,0.656,1.9886,1.989,0.584
2294,38.2333,2.0089,2.009,0.674,1.9881,1.9874,0.588
2295,38.25,2.0096,2.0089,0.674,1.9877,1.9874,0.588
2296,38.2667,2.0102,2.011,0.681,1.9873,1.987,0.588
2297,38.2833,2.0105,2.0111,0.681,1.987,1.9869,0.588
2298,38.3,2.0106,2.0122,0.691,1.9864,1.9866,0.589
2299,38.3167,2.0106,2.0123,0.69,1.986,1.9866,0.589
2300,38.3333,2.0102,2.0112,0.684,1.9855,1.986,0.57
2301,38.35,2.0095,2.0113,0.684,1.985,1.986,0.57
2302,38.3667,2.0085,2.009,0.687,1.9845,1.984,0.59
2303,38.3833,2.0073,2.0088,0.687,1.984,1.984,0.59
2304,38.4,2.006,2.0049,0.69,1.9833,1.9827,0.589
2305,38.4167,2.0047,2.0049,0.69,1.9827,1.9826,0.589
2306,38.4333,2.0031,2.0019,0.679,1.9821,1.9821,0.587
2307,38.45,2.0017,2.0019,0.679,1.9817,1.9821,0.585
2308,38.4667,2.0002,2.0,0.679,1.9814,1.9806,0.601
2309,38.4833,1.9992,1.9999,0.679,1.9812,1.9806,0.601
2310,38.5,1.9982,1.9966,0.685,1.981,1.9804,0.606
2311,38.5167,1.9975,1.9965,0.685,1.981,1.9804,0.606
2312,38.5333,1.9968,1.9957,0.708,1.9809,1.9809,0.618
2313,38.55,1.9963,1.9956,0.708,1.981,1.9809,0.617
2314,38.5667,1.9961,1.9955,0.715,1.9812,1.9814,0.617
2315,38.5833,1.9962,1.9955,0.715,1.9814,1.9814,0.616
2316,38.6,1.9964,1.9958,0.719,1.9818,1.9815,0.61
2317,38.6167,1.9967,1.9958,0.719,1.9821,1.9815,0.608
2318,38.6333,1.997,1.9975,0.72,1.9826,1.9823,0.608
2319,38.65,1.9974,1.9975,0.719,1.9831,1.9824,0.608
2320,38.6667,1.9986,1.9985,0.723,1.9838,1.9838,0.589
2321,38.6833,1.9997,1.9984,0.723,1.9846,1.9838,0.589
2322,38.7,2.0012,1.9988,0.72,1.9856,1.9854,0.595
2323,38.7167,2.0024,1.9989,0.719,1.9865,1.9855,0.595
2324,38.7333,2.0038,2.0061,0.711,1.9876,1.9883,0.592
2325,38.75,2.0051,2.0061,0.711,1.9885,1.9883,0.591
2326,38.7667,2.0065,2.0087,0.706,1.9897,1.9905,0.588
2327,38.7833,2.0078,2.0087,0.706,1.9907,1.9906,0.589
2328,38.8,2.0091,2.0101,0.703,1.9918,1.9921,0.586
2329,38.8167,2.0096,2.01,0.703,1.9927,1.9922,0.586
2330,38.8333,2.0101,2.0107,0.709,1.9938,1.9944,0.589
2331,38.85,2.0103,2.0107,0.708,1.9946,1.9945,0.589
2332,38.8667,2.0103,2.0109,0.722,1.9958,1.9959,0.588
2333,38.8833,2.0102,2.0109,0.722,1.9967,1.9958,0.588
2334,38.9,2.0099,2.0104,0.73,1.9977,1.9983,0.569
2335,38.9167,2.0095,2.0104,0.729,1.9985,1.9982,0.567
2336,38.9333,2.0087,2.009,0.735,1.9993,2.0007,0.596
2337,38.95,2.008,2.009,0.735,1.9999,2.0007,0.595
2338,38.9667,2.0068,2.0069,0.735,2.0006,2.0014,0.614
2339,38.9833,2.0056,2.0069,0.735,2.001,2.0014,0.612
2340,39.0,2.0044,2.004,0.744,2.0013,2.0013,0.593
2341,39.0167,2.0033,2.004,0.744,2.0015,2.0013,0.593
2342,39.0333,2.0019,2.0002,0.741,2.0015,2.0018,0.595
2343,39.05,2.0008,2.0002,0.741,2.0016,2.0018,0.594
2344,39.0667,1.9995,1.9991,0.749,2.0014,2.0017,0.589
2345,39.0833,1.9986,1.9991,0.749,2.0012,2.0017,0.589
2346,39.1,1.9975,1.9968,0.76,2.0011,2.0015,0.63
2347,39.1167,1.9968,1.9968,0.759,2.0009,2.0016,0.629
2348,39.1333,1.9961,1.9955,0.77,2.0009,1.9995,0.622
2349,39.15,1.9956,1.9955,0.77,2.0008,1.9995,0.622
2350,39.1667,1.9951,1.9943,0.776,2.0007,2.0006,0.607
2351,39.1833,1.9948,1.9943,0.775,2.0006,2.0005,0.606
2352,39.2,1.9947,1.994,0.777,2.0005,2.0011,0.606
2353,39.2167,1.9947,1.994,0.777,2.0006,2.0011,0.605
2354,39.2333,1.9951,1.9944,0.781,2.0007,2.0007,0.6
2355,39.25,1.9956,1.9944,0.78,2.0007,2.0007,0.601
2356,39.2667,1.9964,1.9959,0.786,2.0005,2.0007,0.597
2357,39.2833,1.9973,1.9959,0.786,2.0003,2.0007,0.598
2358,39.3,1.9985,1.9987,0.781,2.0001,2.0,0.593
2359,39.3167,1.9996,1.9987,0.781,2.0,2.0002,0.593
2360,39.3333,2.0007,2.0019,0.772,2.0,1.9992,0.594
2361,39.35,2.0017,2.0018,0.772,2.0,1.9994,0.594
2362,39.3667,2.0028,2.0045,0.776,2.0002,1.9993,0.589
2363,39.3833,2.0036,2.0045,0.775,2.0004,1.9993,0.588
2364,39.4,2.0045,2.0047,0.781,2.0009,2.0007,0.577
2365,39.4167,2.0051,2.0047,0.78,2.0015,2.0008,0.576
2366,39.4333,2.0058,2.0057,0.785,2.0023,2.0026,0.571
2367,39.45,2.0061,2.0057,0.785,2.0031,2.0026,0.569
2368,39.4667,2.0065,2.0074,0.78,2.0042,2.0047,0.561
2369,39.4833,2.0068,2.0074,0.78,2.005,2.0047,0.56
2370,39.5,2.0071,2.0075,0.783,2.0053,2.0065,0.553
2371,39.5167,2.0073,2.0076,0.783,2.0055,2.0066,0.553
2372,39.5333,2.0074,2.0075,0.788,2.0055,2.0085,0.544
2373,39.55,2.0074,2.0076,0.788,2.0054,2.0084,0.544
2374,39.5667,2.0073,2.0076,0.797,2.0052,2.0036,0.538
2375,39.5833,2.0071,2.0075,0.797,2.0049,2.0036,0.537
2376,39.6,2.0069,2.007,0.82,2.0047,2.0033,0.544
2377,39.6167,2.0066,2.007,0.82,2.0043,2.0033,0.544
2378,39.6333,2.0063,2.0061,0.831,2.0037,2.0037,0.553
2379,39.65,2.006,2.0062,0.831,2.0036,2.0035,0.552
2380,39.6667,2.0055,2.0052,0.836,2.0037,2.0044,0.561
2381,39.6833,2.005,2.0053,0.835,2.0037,2.0044,0.561
2382,39.7,2.0043,2.0049,0.835,2.0038,2.0032,0.558
2383,39.7167,2.0036,2.0049,0.835,2.0039,2.0032,0.558
2384,39.7333,2.0028,2.0028,0.83,2.0041,2.0039,0.552
2385,39.75,2.0021,2.0028,0.83,2.0041,2.004,0.551
2386,39.7667,2.0013,2.0004,0.823,2.0045,2.0042,0.563
2387,39.7833,2.0005,2.0004,0.823,2.005,2.0042,0.563
2388,39.8,1.9997,1.999,0.821,2.0054,2.005,0.577
2389,39.8167,1.9991,1.999,0.82,2.0058,2.005,0.577
2390,39.8333,1.9986,1.9978,0.822,2.0063,2.0076,0.581
2391,39.85,1.9984,1.9978,0.821,2.0068,2.0077,0.581
2392,39.8667,1.9983,1.9975,0.816,2.0067,2.0074,0.568
2393,39.8833,1.9982,1.9975,0.816,2.0065,2.0074,0.569
2394,39.9,1.9984,1.9985,0.811,2.0068,2.0082,0.563
2395,39.9167,1.9987,1.9984,0.811,2.0067,2.0082,0.562
